Metadata_JCP2022,mean,std,count
JCP2022_801662,7.8266783,6.408781,5
JCP2022_806940,7.8224053,1.705706,5
JCP2022_800061,7.8176146,6.161676,5
JCP2022_803041,7.8148623,3.3584008,5
JCP2022_804594,7.806881,2.9462664,12
JCP2022_802801,7.8054366,0.6559721,5
JCP2022_806464,7.79896,0.7684895,5
JCP2022_807066,7.7887306,2.9128873,5
JCP2022_807441,7.7867975,1.1219971,5
JCP2022_802520,7.786785,2.1210136,5
JCP2022_805093,7.7823167,6.7237077,5
JCP2022_800255,7.781724,1.7973591,5
JCP2022_801532,7.7793837,0.8073147,5
JCP2022_805909,7.772397,0.74766487,5
JCP2022_802080,7.770594,1.9752779,5
JCP2022_806704,7.77036,1.2915701,5
JCP2022_804425,7.762834,3.3457057,5
JCP2022_806288,7.759465,0.71449333,5
JCP2022_806800,7.758751,3.0792458,6
JCP2022_805195,7.7586474,2.399492,12
JCP2022_803640,7.7557592,0.7971002,5
JCP2022_804552,7.7494836,0.9901612,5
JCP2022_804778,7.7493086,5.2168245,5
JCP2022_807551,7.7458396,2.4782822,5
JCP2022_807887,7.7437696,5.876698,5
JCP2022_806629,7.742308,3.1334121,5
JCP2022_800188,7.7307744,8.7695465,7
JCP2022_803116,7.727945,2.1835048,5
JCP2022_801927,7.7210517,4.081921,5
JCP2022_807848,7.7191687,1.7185957,5
JCP2022_805636,7.718202,0.56407404,5
JCP2022_805179,7.7154503,3.553774,5
JCP2022_803018,7.7098703,1.628294,5
JCP2022_806961,7.7021112,1.1524047,5
JCP2022_805331,7.7009535,3.7668118,5
JCP2022_802931,7.697707,0.9874576,5
JCP2022_804711,7.6919146,3.3169272,5
JCP2022_807048,7.6883173,5.803464,5
JCP2022_805072,7.6763406,1.2222155,5
JCP2022_801183,7.6744337,3.453993,5
JCP2022_801459,7.67429,1.4068943,6
JCP2022_807772,7.6652617,2.5329123,5
JCP2022_805907,7.665061,0.6943264,5
JCP2022_800920,7.6643534,1.1498014,10
JCP2022_800802,7.6621976,0.73331153,7
JCP2022_801480,7.6610537,4.883129,5
JCP2022_806519,7.6590753,5.311798,5
JCP2022_807706,7.6543436,1.18209,5
JCP2022_807287,7.6493554,4.610553,5
JCP2022_807111,7.648288,3.8533182,5
JCP2022_802795,7.647168,1.0909755,5
JCP2022_802847,7.6471176,4.3991346,5
JCP2022_805984,7.645499,4.3393817,7
JCP2022_800502,7.6392813,4.534606,5
JCP2022_805327,7.63919,1.5620806,7
JCP2022_801194,7.6352167,1.0869735,5
JCP2022_803132,7.634913,3.939028,7
JCP2022_804873,7.6304026,1.2408212,5
JCP2022_804752,7.628667,0.9483021,5
JCP2022_803209,7.6272507,4.529755,7
JCP2022_807267,7.626318,6.0286093,15
JCP2022_803840,7.6136827,0.8065934,5
JCP2022_807898,7.6075525,2.3924046,5
JCP2022_803546,7.605815,0.9503124,5
JCP2022_806939,7.6034813,1.5199003,5
JCP2022_801754,7.599799,0.80452496,5
JCP2022_803617,7.596681,4.7928076,5
JCP2022_803343,7.5956717,6.169356,5
JCP2022_801990,7.594847,3.6747634,5
JCP2022_807485,7.594298,3.0257552,5
JCP2022_803740,7.5884604,3.022318,10
JCP2022_803053,7.5883484,1.7454616,5
JCP2022_800940,7.586116,1.8213675,5
JCP2022_805340,7.584623,1.6757605,7
JCP2022_807459,7.580107,1.5313036,5
JCP2022_806423,7.577816,1.8382112,5
JCP2022_802110,7.5763373,3.686013,5
JCP2022_806167,7.570923,0.4828345,10
JCP2022_806644,7.570896,5.673432,5
JCP2022_804636,7.569004,2.5149467,5
JCP2022_802679,7.566812,3.952249,5
JCP2022_805501,7.5661583,2.3058112,5
JCP2022_800890,7.560431,2.7683253,5
JCP2022_800193,7.5513906,7.727042,5
JCP2022_807924,7.550946,1.3139255,5
JCP2022_803294,7.549666,4.9323072,5
JCP2022_806025,7.5472336,0.87413305,5
JCP2022_803398,7.546094,2.9089046,5
JCP2022_801115,7.5408754,3.719567,5
JCP2022_804009,7.53973,3.8005624,5
JCP2022_804918,7.5390663,3.9844546,5
JCP2022_806921,7.5322647,3.8313124,5
JCP2022_804840,7.5312853,5.9432783,5
JCP2022_807847,7.529017,4.2071314,5
JCP2022_801190,7.527421,3.8749633,5
JCP2022_804563,7.521603,4.4119205,7
JCP2022_801406,7.5151916,6.2604613,5
JCP2022_804662,7.513951,1.0647457,7
JCP2022_802321,7.5122514,1.2177715,5
JCP2022_804579,7.5104766,5.4498987,5
JCP2022_801749,7.5103426,1.5012535,5
JCP2022_804811,7.5094056,1.9720241,5
JCP2022_805456,7.50819,3.1021423,5
JCP2022_801960,7.5017037,1.1562321,5
JCP2022_803825,7.498844,3.934789,5
JCP2022_806660,7.4976196,7.5590606,5
JCP2022_805941,7.495746,4.664224,7
JCP2022_802369,7.4899597,0.74180233,5
JCP2022_807306,7.487259,1.4429064,5
JCP2022_805847,7.4811354,4.402782,7
JCP2022_803472,7.477272,1.4530352,5
JCP2022_804141,7.4756365,1.6885141,5
JCP2022_802422,7.475385,2.2896702,5
JCP2022_804424,7.468043,5.9005895,5
JCP2022_806957,7.465019,2.9831183,5
JCP2022_803275,7.456979,1.6614017,5
JCP2022_807530,7.455039,0.4733106,5
JCP2022_807258,7.452707,5.298296,10
JCP2022_802574,7.451609,0.5583081,5
JCP2022_805730,7.451169,2.408411,5
JCP2022_803063,7.4484115,3.313306,5
JCP2022_800293,7.4482584,1.765484,5
JCP2022_807955,7.445971,0.9123463,5
JCP2022_806993,7.44209,0.9111013,5
JCP2022_806527,7.441662,3.4427965,5
JCP2022_802417,7.429454,2.9375007,5
JCP2022_803483,7.428702,0.68768376,5
JCP2022_803976,7.4282675,2.0054662,5
JCP2022_802664,7.4274573,5.031205,5
JCP2022_801847,7.4268775,1.8409891,5
JCP2022_804405,7.4230475,0.6357214,5
JCP2022_807510,7.4224496,1.826663,5
JCP2022_802375,7.419683,1.5048298,7
JCP2022_805231,7.418508,4.127458,5
JCP2022_804349,7.4177856,0.83524024,5
JCP2022_807476,7.412188,1.2547221,5
JCP2022_803464,7.4115014,4.4931984,5
JCP2022_802508,7.4077024,0.9775664,5
JCP2022_804560,7.3987145,1.4871122,5
JCP2022_801124,7.397302,0.8288661,5
JCP2022_801913,7.39624,5.5332546,5
JCP2022_806494,7.394792,4.366344,5
JCP2022_807977,7.3938484,4.796289,5
JCP2022_800832,7.393393,0.6425709,5
JCP2022_802889,7.390798,0.57403326,5
JCP2022_802213,7.3905287,0.45974532,5
JCP2022_805583,7.390368,1.8488299,7
JCP2022_802469,7.387311,1.2935934,5
JCP2022_803421,7.3866606,0.96016145,5
JCP2022_807764,7.3826256,2.5787268,5
JCP2022_805355,7.3801584,0.5902173,5
JCP2022_802925,7.3775268,1.45179,5
JCP2022_807653,7.3748713,1.2841618,5
JCP2022_807762,7.3729415,1.9662926,5
JCP2022_806072,7.3687224,3.0281968,5
JCP2022_803484,7.368309,1.4360665,5
JCP2022_800055,7.367255,1.1160412,5
JCP2022_805663,7.3664885,1.0678593,5
JCP2022_803667,7.366333,4.6065984,5
JCP2022_804655,7.361609,1.1875381,5
JCP2022_804145,7.3598,1.5107354,6
JCP2022_803188,7.3547974,1.3664495,5
JCP2022_800380,7.354303,1.4511164,5
JCP2022_807401,7.3484282,0.5989491,5
JCP2022_806291,7.347974,1.2673104,5
JCP2022_806874,7.3472548,6.6705275,7
JCP2022_807827,7.3469915,5.0263367,5
JCP2022_800413,7.346298,1.8647561,6
JCP2022_803449,7.344877,3.8446531,5
JCP2022_807231,7.344568,2.7415702,5
JCP2022_807851,7.3419175,1.2241918,5
JCP2022_801182,7.3397303,0.9639245,5
JCP2022_806176,7.3386154,1.0625811,5
JCP2022_800922,7.3300447,2.5115921,5
JCP2022_802929,7.3281226,1.1350181,5
JCP2022_804605,7.327816,6.872032,6
JCP2022_804015,7.327733,2.4357743,5
JCP2022_805648,7.3277063,5.034103,5
JCP2022_801398,7.3257523,5.6335917,5
JCP2022_806614,7.322382,0.43014285,6
JCP2022_801634,7.321151,1.276315,5
JCP2022_802216,7.3211474,2.970074,7
JCP2022_800986,7.3210692,6.1557236,5
JCP2022_803486,7.3210588,4.506604,5
JCP2022_805369,7.3191795,0.93257374,5
JCP2022_803328,7.3171935,6.0546794,7
JCP2022_801353,7.311705,1.002446,5
JCP2022_805478,7.30942,0.8817036,5
JCP2022_807771,7.2977386,2.0471065,5
JCP2022_803983,7.29402,4.7674212,10
JCP2022_800222,7.2932014,1.8152927,5
JCP2022_805347,7.2928915,0.77741426,5
JCP2022_800075,7.2914367,4.8461957,10
JCP2022_807278,7.2866073,3.4616687,5
JCP2022_801617,7.2855225,1.139036,5
JCP2022_807885,7.2832932,0.7876034,5
JCP2022_804574,7.283287,5.0377502,5
JCP2022_802785,7.283053,1.1649393,5
JCP2022_802959,7.282089,1.1500388,5
JCP2022_800125,7.2814026,5.1629825,7
JCP2022_806580,7.280005,0.96024096,5
JCP2022_803685,7.2689185,2.57011,6
JCP2022_804153,7.2687683,1.3423277,5
JCP2022_802255,7.268322,3.6132462,6
JCP2022_800674,7.267068,0.19467303,5
JCP2022_801684,7.266858,0.80557024,5
JCP2022_807232,7.263292,1.5714239,5
JCP2022_806676,7.259646,2.1445382,5
JCP2022_801840,7.2510743,0.59669685,5
JCP2022_804803,7.2503533,1.6076578,5
JCP2022_800632,7.2478323,4.6995473,10
JCP2022_801451,7.246743,0.5529042,5
JCP2022_801462,7.2451506,3.6422975,5
JCP2022_802599,7.2435236,4.6757307,5
JCP2022_802061,7.240545,2.4270873,10
JCP2022_803277,7.2358246,1.6664801,5
JCP2022_800896,7.234894,1.0302376,5
JCP2022_803926,7.228611,0.8899966,5
JCP2022_806905,7.228502,4.695486,5
JCP2022_800780,7.224991,1.8238384,5
JCP2022_800738,7.224347,0.80716056,5
JCP2022_800570,7.2206926,1.5226866,5
JCP2022_804441,7.217827,2.4569616,5
JCP2022_802788,7.2157907,4.144878,5
JCP2022_804296,7.2151694,3.074427,5
JCP2022_806094,7.2092514,1.3572906,5
JCP2022_805998,7.2071,1.7287475,5
JCP2022_801540,7.205325,1.6911181,5
JCP2022_800128,7.2035623,6.640848,7
JCP2022_802915,7.202395,2.7079072,5
JCP2022_804264,7.2013903,1.9499674,7
JCP2022_800256,7.1991706,5.8798213,7
JCP2022_805764,7.199009,2.983778,6
JCP2022_801327,7.196654,5.247477,5
JCP2022_802283,7.19629,1.5224208,5
JCP2022_801517,7.190703,1.0249203,6
JCP2022_801009,7.1894975,2.9546812,5
JCP2022_807292,7.182402,1.942612,5
JCP2022_803714,7.180043,1.2453444,5
JCP2022_802210,7.178164,0.80140066,6
JCP2022_807379,7.1756773,5.0117702,5
JCP2022_804702,7.1740675,4.439391,5
JCP2022_803781,7.173827,3.1190224,5
JCP2022_804033,7.173813,1.7380258,5
JCP2022_805317,7.173236,5.052292,5
JCP2022_800449,7.172995,0.9334443,5
JCP2022_802345,7.168878,4.021038,5
JCP2022_803929,7.1647215,1.6010553,5
JCP2022_802230,7.1630363,1.3610213,5
JCP2022_804618,7.160904,7.1846094,10
JCP2022_804643,7.150453,4.4252634,5
JCP2022_804053,7.1502657,1.294452,5
JCP2022_804716,7.1493073,4.2021146,5
JCP2022_802535,7.149104,3.9442232,5
JCP2022_801853,7.1483636,1.181547,5
JCP2022_801290,7.1456847,2.5742068,5
JCP2022_805990,7.144577,3.5085099,5
JCP2022_800638,7.1420093,2.6103108,7
JCP2022_801548,7.1407976,2.7770877,5
JCP2022_805540,7.1381884,2.3706794,5
JCP2022_803875,7.1346064,1.1642057,5
JCP2022_804103,7.13423,0.94206065,5
JCP2022_801300,7.1338396,6.1901584,5
JCP2022_807009,7.1291227,0.34449065,5
JCP2022_804289,7.12869,2.2245498,5
JCP2022_801187,7.127289,1.6854601,5
JCP2022_806891,7.1271386,0.9956152,5
JCP2022_805699,7.121114,2.0183494,5
JCP2022_806287,7.119152,2.4577367,5
JCP2022_801348,7.116317,1.0959758,5
JCP2022_807106,7.116252,1.5779734,5
JCP2022_800942,7.1117873,3.18215,5
JCP2022_806078,7.109182,2.3075511,5
JCP2022_806260,7.106942,1.5095617,5
JCP2022_800607,7.105708,3.4540048,7
JCP2022_801643,7.1050663,3.9062078,4
JCP2022_807156,7.1046996,0.5731729,5
JCP2022_801500,7.1011705,3.95476,5
JCP2022_801653,7.101008,2.2959564,5
JCP2022_802286,7.1005683,0.34653237,5
JCP2022_801801,7.1005607,0.6994969,6
JCP2022_807652,7.1003165,3.4026606,7
JCP2022_800990,7.0994935,2.4453118,5
JCP2022_803086,7.0992217,4.2036448,5
JCP2022_806775,7.0991926,1.217556,5
JCP2022_806885,7.098698,5.166343,12
JCP2022_804596,7.098338,2.8366525,5
JCP2022_800669,7.0968413,2.932823,5
JCP2022_800998,7.093516,3.3876848,5
JCP2022_807038,7.0912986,0.7762835,5
JCP2022_803478,7.0905976,4.341825,6
JCP2022_802962,7.0896378,1.8065101,5
JCP2022_807391,7.088998,1.8016213,5
JCP2022_806529,7.0860353,1.0115228,5
JCP2022_804836,7.0794,4.7239175,5
JCP2022_807005,7.0788393,0.76937944,5
JCP2022_801731,7.0764265,1.4428055,5
JCP2022_801883,7.0755486,2.9694102,7
JCP2022_802001,7.070812,2.1593108,5
JCP2022_803698,7.070607,4.1835575,5
JCP2022_806171,7.0682607,5.2717495,7
JCP2022_806055,7.0638556,1.8766406,5
JCP2022_803828,7.0635176,2.2850626,5
JCP2022_803264,7.062365,1.2503884,5
JCP2022_804358,7.0615587,3.7833197,7
JCP2022_803273,7.059165,3.9397757,5
JCP2022_806075,7.0566306,1.0552398,5
JCP2022_800850,7.051856,3.0300744,5
JCP2022_801379,7.050298,0.91095066,5
JCP2022_807057,7.050195,4.840565,5
JCP2022_800012,7.049054,0.59772867,5
JCP2022_803445,7.0473185,1.6566807,5
JCP2022_804950,7.0472884,0.53833145,5
JCP2022_807320,7.0455675,0.98920447,5
JCP2022_801945,7.044928,1.6253177,5
JCP2022_804556,7.0444245,0.6291877,5
JCP2022_806687,7.040559,5.121437,5
JCP2022_800017,7.039113,1.1903688,5
JCP2022_806411,7.0389853,2.5471468,5
JCP2022_801088,7.0368066,3.4338942,5
JCP2022_806925,7.0363092,2.0799406,5
JCP2022_804105,7.03506,0.78309464,5
JCP2022_800747,7.03422,5.600253,5
JCP2022_806371,7.0328727,1.883708,5
JCP2022_806663,7.0320525,0.48852435,5
JCP2022_806109,7.0286317,3.9117558,5
JCP2022_804923,7.025074,2.9563494,12
JCP2022_807519,7.0249534,4.605951,7
JCP2022_805665,7.0245843,1.590625,5
JCP2022_802207,7.020299,1.2913414,10
JCP2022_806045,7.0193763,3.1002028,5
JCP2022_800963,7.0154405,2.8832843,5
JCP2022_807767,7.0137963,1.3562335,5
JCP2022_802194,7.01373,1.7715746,5
JCP2022_801126,7.013697,2.3237677,5
JCP2022_801258,7.0121584,1.570937,5
JCP2022_804265,7.005985,5.24426,7
JCP2022_803459,7.0052834,1.0953641,5
JCP2022_803697,7.004654,4.1391273,5
JCP2022_806895,7.0028443,2.0641997,10
JCP2022_805951,7.000867,0.69199336,5
JCP2022_804468,7.0003805,0.751533,5
JCP2022_806041,6.9998713,2.3252103,5
JCP2022_803143,6.994751,0.55344653,5
JCP2022_800967,6.9939947,1.1834935,5
JCP2022_801478,6.9922523,4.682849,5
JCP2022_803539,6.9916725,1.1847703,5
JCP2022_802691,6.9915285,0.78348786,5
JCP2022_800368,6.989814,3.263584,5
JCP2022_802040,6.98816,1.5231911,7
JCP2022_803393,6.9876266,1.4814365,5
JCP2022_803167,6.984977,1.4362345,5
JCP2022_804590,6.9839134,1.1556172,5
JCP2022_807205,6.983083,1.643926,5
JCP2022_801780,6.9805937,1.3117146,5
JCP2022_802480,6.9794097,1.2019963,5
JCP2022_804165,6.9789023,0.9501653,5
JCP2022_804835,6.9783425,2.027084,7
JCP2022_802215,6.9775276,1.2718868,5
JCP2022_803496,6.9773955,5.116349,5
JCP2022_801204,6.976996,2.3260844,5
JCP2022_800739,6.976611,1.5986863,5
JCP2022_805324,6.9718294,0.9596977,5
JCP2022_801321,6.97182,1.3688127,5
JCP2022_805585,6.971653,0.8115918,5
JCP2022_803076,6.971049,3.3886244,5
JCP2022_802037,6.9702315,0.60060465,5
JCP2022_801278,6.970059,2.7437422,7
JCP2022_802560,6.965715,0.85381,5
JCP2022_801953,6.9609046,0.9775754,5
JCP2022_807565,6.958787,0.33944276,5
JCP2022_801893,6.957175,2.1621184,10
JCP2022_806321,6.956145,1.8905071,5
JCP2022_801055,6.951922,2.075242,5
JCP2022_806941,6.95172,0.89845484,5
JCP2022_801507,6.9482255,1.7140484,5
JCP2022_801305,6.947276,4.1674843,5
JCP2022_807582,6.9433107,3.8178809,5
JCP2022_801535,6.940295,0.92610526,5
JCP2022_803882,6.9393053,1.3916956,5
JCP2022_805567,6.9380684,0.4863413,5
JCP2022_801874,6.935243,1.4696594,5
JCP2022_801200,6.934191,2.4733226,5
JCP2022_806524,6.932667,2.3764324,5
JCP2022_801657,6.931958,3.5665853,5
JCP2022_806911,6.931627,2.3701968,5
JCP2022_802134,6.9287286,1.7508401,5
JCP2022_806946,6.923968,0.60861063,5
JCP2022_807219,6.916002,4.42336,5
JCP2022_804980,6.9134903,1.1434106,5
JCP2022_806125,6.9128256,0.5714899,5
JCP2022_805388,6.911017,2.88935,5
JCP2022_803818,6.9109864,0.78764856,7
JCP2022_802917,6.9101853,0.6677727,5
JCP2022_802529,6.909623,2.6909509,5
JCP2022_801320,6.9090757,1.8668635,5
JCP2022_807100,6.9084687,4.8193736,5
JCP2022_807591,6.9063683,1.7685845,5
JCP2022_807660,6.905202,1.5888813,5
JCP2022_807749,6.9050703,0.37373778,5
JCP2022_802845,6.9024987,2.756801,5
JCP2022_805885,6.900868,3.6931698,6
JCP2022_803117,6.8992853,0.88907254,5
JCP2022_804854,6.899185,2.3803108,5
JCP2022_804335,6.8954935,3.9762576,5
JCP2022_804136,6.892757,1.7796354,7
JCP2022_806860,6.891333,2.903788,5
JCP2022_800767,6.890143,0.39589423,5
JCP2022_805836,6.8851004,4.0417438,5
JCP2022_807358,6.8847322,2.4519618,5
JCP2022_804443,6.8833604,0.79861677,5
JCP2022_805152,6.8825684,3.1990328,7
JCP2022_806217,6.8823195,0.66877145,5
JCP2022_805207,6.879462,1.3955923,5
JCP2022_801877,6.8765273,0.7199319,6
JCP2022_804622,6.8736796,3.0438473,7
JCP2022_804830,6.873021,3.532373,5
JCP2022_800865,6.870462,1.7987885,5
JCP2022_804985,6.8684144,0.37832123,5
JCP2022_803427,6.8667107,4.2001095,5
JCP2022_803881,6.864132,2.847641,5
JCP2022_806718,6.863881,3.2126117,5
JCP2022_807471,6.8635025,1.8099387,5
JCP2022_803272,6.861555,1.2173339,6
JCP2022_802687,6.8614364,0.847068,5
JCP2022_802486,6.861234,2.8141024,5
JCP2022_802109,6.861127,0.5089599,5
JCP2022_800396,6.8602343,1.6498398,5
JCP2022_802657,6.856888,2.837602,5
JCP2022_800230,6.854739,2.928165,5
JCP2022_801245,6.853923,1.1425005,5
JCP2022_807579,6.852292,4.276043,5
JCP2022_807318,6.8507767,0.97391427,5
JCP2022_800471,6.8505683,1.2782807,5
JCP2022_802518,6.850557,3.1659596,6
JCP2022_806218,6.848731,3.2664435,5
JCP2022_804660,6.848686,1.8187013,5
JCP2022_801008,6.848012,2.5680292,5
JCP2022_806141,6.8477426,2.3311718,5
JCP2022_807861,6.8462334,2.362663,5
JCP2022_802663,6.846049,2.0262105,5
JCP2022_805110,6.8456697,2.287859,10
JCP2022_800999,6.8438706,1.3474978,5
JCP2022_805991,6.8426943,4.8428717,5
JCP2022_805336,6.840688,1.4419923,5
JCP2022_804511,6.8365555,1.8281859,5
JCP2022_803242,6.8363266,1.0784663,5
JCP2022_806858,6.8361692,3.3103375,5
JCP2022_806322,6.8357787,2.2098541,5
JCP2022_806418,6.835334,1.743777,5
JCP2022_807234,6.835208,1.5103267,5
JCP2022_803331,6.8330064,2.9039347,5
JCP2022_800595,6.832634,0.5895874,5
JCP2022_800173,6.8312616,4.042081,7
JCP2022_807109,6.828953,5.5283594,7
JCP2022_803647,6.827897,1.4420549,5
JCP2022_806070,6.827298,2.7547956,10
JCP2022_803636,6.8254876,2.774577,5
JCP2022_806083,6.823647,2.8255029,7
JCP2022_806664,6.8233056,1.2450552,5
JCP2022_801445,6.822213,2.6005337,5
JCP2022_804726,6.821743,1.3768466,5
JCP2022_801936,6.8201933,1.5010976,5
JCP2022_803556,6.8200254,0.9180412,5
JCP2022_801134,6.819827,2.74539,10
JCP2022_801411,6.8198214,1.1661298,5
JCP2022_803695,6.8186135,2.1314993,5
JCP2022_801439,6.818265,0.5768627,5
JCP2022_800965,6.8172493,1.870738,5
JCP2022_800554,6.814227,1.0716531,5
JCP2022_803917,6.814203,3.9310865,5
JCP2022_800377,6.811246,1.8267928,5
JCP2022_804770,6.8091707,1.1870971,5
JCP2022_807167,6.8065567,3.0089953,5
JCP2022_801638,6.8065224,1.4530331,5
JCP2022_807727,6.806157,3.8429976,5
JCP2022_805919,6.8051248,0.96916944,5
JCP2022_803350,6.8044634,4.220533,5
JCP2022_805894,6.8042116,1.568464,5
JCP2022_802950,6.8037972,0.9476391,5
JCP2022_804962,6.803466,1.6340947,5
JCP2022_801860,6.802317,0.55460536,5
JCP2022_805906,6.7910104,1.1977699,5
JCP2022_803291,6.7898245,1.5451585,5
JCP2022_804903,6.7884855,1.0015831,5
JCP2022_807857,6.784598,0.27866253,5
JCP2022_800646,6.783307,2.8290758,5
JCP2022_807824,6.7830405,0.85336846,3
JCP2022_800320,6.782666,3.2820528,10
JCP2022_804334,6.781339,0.4952849,5
JCP2022_807925,6.7804136,2.1390545,5
JCP2022_807462,6.780118,1.1682607,10
JCP2022_804695,6.7785172,2.8825433,5
JCP2022_804339,6.7764435,0.22422446,5
JCP2022_805737,6.776042,1.6472977,5
JCP2022_801554,6.775669,0.48169214,5
JCP2022_800728,6.774564,0.7677102,5
JCP2022_800723,6.7741446,1.951848,5
JCP2022_801107,6.774131,1.4809746,5
JCP2022_800263,6.773652,2.1027575,5
JCP2022_803855,6.7734385,1.052227,5
JCP2022_801826,6.7731276,1.1262767,5
JCP2022_803822,6.7725434,2.7840967,6
JCP2022_802030,6.770331,1.1418008,5
JCP2022_800135,6.7690973,0.76778,5
JCP2022_802467,6.7672997,2.513426,5
JCP2022_804418,6.767169,4.5699086,5
JCP2022_800018,6.7669883,2.0584965,5
JCP2022_805482,6.766351,0.998439,5
JCP2022_802212,6.766052,1.2784275,6
JCP2022_806949,6.764131,1.193609,5
JCP2022_804564,6.7617917,4.1115284,7
JCP2022_804448,6.7611885,4.4248652,7
JCP2022_803525,6.7586718,0.27677834,5
JCP2022_806963,6.7583666,1.9756147,5
JCP2022_802614,6.757917,2.7974956,5
JCP2022_800887,6.756932,0.3457261,6
JCP2022_807395,6.756435,2.5650043,6
JCP2022_804640,6.7548637,1.5073948,5
JCP2022_804869,6.7542343,3.1877894,5
JCP2022_807466,6.7516694,1.0650498,5
JCP2022_806089,6.748741,0.72525215,5
JCP2022_805116,6.7475367,0.8798232,5
JCP2022_802460,6.745706,1.2313383,5
JCP2022_804222,6.7454224,2.341416,7
JCP2022_803766,6.744708,0.7067082,7
JCP2022_804849,6.742592,2.839226,5
JCP2022_801020,6.7414207,0.4280093,5
JCP2022_803702,6.740192,3.4614403,7
JCP2022_804077,6.740008,1.7676393,5
JCP2022_801531,6.73997,0.6774362,5
JCP2022_805752,6.7394743,3.439803,5
JCP2022_806661,6.7391496,0.9908939,5
JCP2022_800369,6.73351,3.8885634,5
JCP2022_807902,6.730722,0.99049896,5
JCP2022_806327,6.7287407,1.027482,5
JCP2022_806855,6.7278886,1.9697309,5
JCP2022_806017,6.726564,3.090403,5
JCP2022_803166,6.726177,3.0600157,5
JCP2022_803473,6.7247953,3.7212763,5
JCP2022_801184,6.721937,1.9620497,11
JCP2022_807889,6.720435,1.4923266,5
JCP2022_802818,6.719321,1.7196873,5
JCP2022_800404,6.7185845,1.756786,5
JCP2022_807082,6.71827,4.702814,6
JCP2022_806679,6.717986,1.4216926,5
JCP2022_806666,6.717981,1.2410501,5
JCP2022_805886,6.713257,2.7189815,5
JCP2022_801674,6.712983,1.092727,5
JCP2022_806769,6.712752,0.88275594,7
JCP2022_800497,6.711659,1.3529874,6
JCP2022_801117,6.7109404,0.8597376,5
JCP2022_804969,6.708731,1.0796964,7
JCP2022_805903,6.7081976,5.5115843,5
JCP2022_805460,6.706506,0.61964744,5
JCP2022_802761,6.7047167,2.5001225,7
JCP2022_807532,6.70166,3.0041194,7
JCP2022_806308,6.70143,1.6227456,5
JCP2022_802185,6.7003756,0.6259461,5
JCP2022_807461,6.6991587,4.3974276,5
JCP2022_805813,6.697519,0.78506106,6
JCP2022_806793,6.6966486,0.98068625,5
JCP2022_807783,6.695553,2.5394557,5
JCP2022_802693,6.6942973,1.494711,12
JCP2022_800204,6.69341,3.3183758,5
JCP2022_801696,6.6925874,1.4314104,5
JCP2022_803446,6.6914544,0.27164167,5
JCP2022_801472,6.690566,2.7366655,5
JCP2022_807673,6.689519,1.1364778,5
JCP2022_804623,6.689502,3.0383956,5
JCP2022_801815,6.685791,0.38914204,5
JCP2022_804011,6.6850634,1.7106464,5
JCP2022_801449,6.6839266,1.8713871,5
JCP2022_802824,6.6836715,3.0375695,5
JCP2022_800742,6.682128,2.219388,5
JCP2022_807527,6.681024,0.9898623,6
JCP2022_801732,6.679492,1.7130235,5
JCP2022_806424,6.677087,3.808319,5
JCP2022_804550,6.676694,2.1899061,5
JCP2022_801603,6.675672,1.2518815,10
JCP2022_807806,6.675668,1.6697044,5
JCP2022_805383,6.673597,1.7606599,5
JCP2022_801108,6.6692414,2.099661,5
JCP2022_804088,6.6690736,1.3293846,5
JCP2022_801342,6.667885,1.6917948,5
JCP2022_801087,6.66788,4.4687696,10
JCP2022_801062,6.667794,3.3043737,5
JCP2022_802444,6.667035,1.5983031,5
JCP2022_804156,6.664357,0.70185983,5
JCP2022_801175,6.663913,1.2687399,5
JCP2022_800813,6.6638565,1.8083535,5
JCP2022_807342,6.663541,1.3811319,5
JCP2022_801834,6.6623545,3.0503674,5
JCP2022_803184,6.6616416,1.1914227,5
JCP2022_800243,6.659198,2.6162875,5
JCP2022_803733,6.6576476,2.0464418,5
JCP2022_801228,6.6575613,1.2002149,5
JCP2022_800816,6.655092,1.6618462,10
JCP2022_806573,6.6536283,3.5150776,5
JCP2022_806678,6.652217,0.8422322,5
JCP2022_806166,6.6505075,2.5672357,5
